post_date,tags,score_sum,views,answers,favorites,comments,usage_cnt
"2013-05-06 00:00:00","<d3.js>","0","1080","1","","1","1"
"2013-05-11 00:00:00","<d3.js>","1","2036","1","","2","1"
"2013-05-14 00:00:00","<d3.js>","11","3177","3","2","9","4"
"2013-05-29 00:00:00","<d3.js>","34","99143","5","5","1","2"
"2013-05-30 00:00:00","<d3.js>","13","3459","4","2","6","2"
"2013-06-04 00:00:00","<d3.js>","45","36421","3","8","0","2"
"2013-06-14 00:00:00","<d3.js>","15","6449","5","3","3","1"
"2013-06-15 00:00:00","<d3.js>","2","2084","2","1","2","1"
"2013-06-22 00:00:00","<d3.js>","2","745","1","","4","2"
"2013-06-28 00:00:00","<d3.js>","0","374","1","","0","1"
"2013-06-30 00:00:00","<d3.js>","3","518","1","","2","1"
"2013-07-03 00:00:00","<d3.js>","4","4171","3","2","4","3"
"2013-07-08 00:00:00","<d3.js>","8","8975","2","2","0","1"
"2013-07-13 00:00:00","<d3.js>","3","1210","1","","2","2"
"2013-07-22 00:00:00","<d3.js>","0","551","1","","5","2"
"2013-08-07 00:00:00","<d3.js>","0","585","2","1","0","2"
"2013-08-15 00:00:00","<d3.js>","1","1147","1","","2","2"
"2013-08-22 00:00:00","<d3.js>","3","669","3","","3","2"
"2013-08-28 00:00:00","<d3.js>","4","5654","2","","7","2"
"2013-09-07 00:00:00","<d3.js>","0","104","1","","2","1"
"2013-09-18 00:00:00","<d3.js>","25","33050","7","8","2","3"
"2013-10-17 00:00:00","<d3.js>","14","17408","9","4","9","5"
"2013-10-28 00:00:00","<d3.js>","2","553","1","","0","1"
"2013-11-25 00:00:00","<d3.js>","0","101","0","","4","1"
"2013-12-01 00:00:00","<d3.js>","1","3270","1","","3","2"
"2013-12-03 00:00:00","<d3.js>","0","927","4","","2","2"
"2013-12-09 00:00:00","<d3.js>","7","4374","1","1","21","2"
"2013-12-17 00:00:00","<d3.js>","4","821","1","","0","1"
"2013-12-19 00:00:00","<d3.js>","2","2645","2","","0","1"
"2013-12-30 00:00:00","<d3.js>","4","1725","2","1","6","3"
"2014-01-02 00:00:00","<d3.js>","3","4271","5","","10","3"
"2014-01-04 00:00:00","<d3.js>","0","679","0","","11","2"
"2014-01-07 00:00:00","<d3.js>","4","3908","3","1","6","3"
"2014-01-17 00:00:00","<d3.js>","1","729","1","","0","1"
"2014-01-20 00:00:00","<d3.js>","1","900","3","","7","2"
"2014-01-23 00:00:00","<d3.js>","7","3298","4","2","6","4"
"2014-01-28 00:00:00","<d3.js>","0","309","2","","0","2"
"2014-01-31 00:00:00","<d3.js>","0","938","0","","10","1"
"2014-02-03 00:00:00","<d3.js>","8","7985","1","3","4","2"
"2014-02-08 00:00:00","<d3.js>","4","13938","9","3","7","6"
"2014-02-24 00:00:00","<d3.js>","0","107","1","","6","1"
"2014-03-09 00:00:00","<d3.js>","0","24","1","","0","1"
"2014-03-12 00:00:00","<d3.js>","1","1472","1","","11","3"
"2014-03-20 00:00:00","<d3.js>","0","224","2","","0","1"
"2014-03-28 00:00:00","<d3.js>","25","16042","4","1","3","4"
"2014-04-15 00:00:00","<d3.js>","1","103","0","","3","1"
"2014-04-26 00:00:00","<d3.js>","0","50","0","","7","1"
"2014-04-28 00:00:00","<d3.js>","0","1806","1","","5","2"
"2014-05-11 00:00:00","<d3.js>","0","68","0","","8","1"
"2014-06-10 00:00:00","<d3.js>","2","1024","2","","8","3"
"2014-06-25 00:00:00","<d3.js>","0","231","0","","2","1"
"2014-07-09 00:00:00","<d3.js>","0","1988","1","","5","3"
"2014-07-14 00:00:00","<d3.js>","2","4708","4","1","0","2"
"2014-08-09 00:00:00","<d3.js>","3","5573","2","1","11","4"
"2014-08-26 00:00:00","<d3.js>","1","302","0","","7","2"
"2014-08-28 00:00:00","<d3.js>","1","1678","1","2","3","2"
"2014-09-02 00:00:00","<d3.js>","1","2341","3","","8","4"
"2014-09-03 00:00:00","<d3.js>","1","3852","1","1","1","1"
"2014-09-15 00:00:00","<d3.js>","1","63","2","","3","2"
"2014-09-18 00:00:00","<d3.js>","1","504","0","","15","4"
"2014-09-23 00:00:00","<d3.js>","3","2646","3","","10","4"
"2014-09-24 00:00:00","<d3.js>","1","2404","1","1","3","1"
"2014-10-04 00:00:00","<d3.js>","0","96","0","","3","1"
"2014-10-07 00:00:00","<d3.js>","0","86","1","","4","1"
"2014-10-15 00:00:00","<d3.js>","2","1443","1","2","1","1"
"2015-01-17 00:00:00","<d3.js>","0","222","0","","2","1"
"2015-01-20 00:00:00","<d3.js>","1","834","1","1","0","1"
"2015-02-09 00:00:00","<d3.js>","2","1719","1","","6","1"
"2015-02-23 00:00:00","<d3.js>","0","3354","1","","1","1"
"2015-03-03 00:00:00","<d3.js>","6","1238","2","","0","2"
"2015-03-05 00:00:00","<d3.js>","3","1845","1","1","1","1"
"2015-03-13 00:00:00","<d3.js>","19","11647","4","3","5","2"
"2015-04-06 00:00:00","<d3.js>","3","982","2","","0","2"
"2015-04-09 00:00:00","<d3.js>","9","4647","4","","2","3"
"2015-04-17 00:00:00","<d3.js>","0","1730","3","","0","2"
"2015-04-20 00:00:00","<d3.js>","0","1148","3","","3","2"
"2015-05-11 00:00:00","<d3.js>","2","1299","3","","2","3"
"2015-05-19 00:00:00","<d3.js>","0","497","1","","0","1"
"2015-05-21 00:00:00","<d3.js>","3","886","2","","8","3"
"2015-05-27 00:00:00","<d3.js>","5","3363","8","","6","6"
"2015-06-01 00:00:00","<d3.js>","3","1348","3","","2","3"
"2015-06-25 00:00:00","<d3.js>","-1","793","4","","4","3"
"2015-07-10 00:00:00","<d3.js>","0","31","1","","1","1"
"2015-08-06 00:00:00","<d3.js>","0","725","1","","3","1"
"2015-08-12 00:00:00","<d3.js>","1","455","4","","0","2"
"2015-08-14 00:00:00","<d3.js>","1","151","0","","3","2"
"2015-08-22 00:00:00","<d3.js>","0","341","0","","2","1"
"2015-09-07 00:00:00","<d3.js>","0","214","1","","2","1"
"2015-09-15 00:00:00","<d3.js>","0","421","1","1","0","1"
"2015-10-01 00:00:00","<d3.js>","4","2507","5","1","8","5"
"2015-10-03 00:00:00","<d3.js>","0","154","1","","1","1"
"2015-10-04 00:00:00","<d3.js>","0","110","1","","1","1"
"2015-10-14 00:00:00","<d3.js>","1","146","1","","11","3"
"2015-10-22 00:00:00","<d3.js>","2","513","3","","3","2"
"2015-11-04 00:00:00","<d3.js>","1","30","1","","0","1"
"2015-11-17 00:00:00","<d3.js>","2","1704","3","1","3","3"
"2015-12-08 00:00:00","<d3.js>","1","2791","4","1","4","3"
"2015-12-09 00:00:00","<d3.js>","1","67","1","","0","1"
"2015-12-14 00:00:00","<d3.js>","0","133","0","","2","1"
"2015-12-17 00:00:00","<d3.js>","1","112","0","","6","1"
"2015-12-24 00:00:00","<d3.js>","1","405","1","","0","1"
"2016-01-30 00:00:00","<d3.js>","3","768","2","1","0","1"
"2016-01-31 00:00:00","<d3.js>","2","131","1","1","0","1"
"2016-02-08 00:00:00","<d3.js>","4","933","5","","4","4"
"2016-02-21 00:00:00","<d3.js>","0","61","0","","3","1"
"2016-02-26 00:00:00","<d3.js>","0","1449","1","","0","1"
"2016-03-07 00:00:00","<d3.js>","2","177","1","","0","2"
"2016-03-08 00:00:00","<d3.js>","0","347","1","","10","1"
"2016-03-16 00:00:00","<d3.js>","1","1433","1","1","3","1"
"2016-03-18 00:00:00","<d3.js>","2","436","2","","4","3"
"2016-03-21 00:00:00","<d3.js>","3","380","2","","8","3"
"2016-04-09 00:00:00","<d3.js>","2","622","3","0","0","3"
"2016-04-11 00:00:00","<d3.js>","2","679","3","","3","2"
"2016-04-17 00:00:00","<d3.js>","0","109","1","","0","1"
"2016-04-29 00:00:00","<d3.js>","1","25","1","","0","1"
"2016-05-18 00:00:00","<d3.js>","3","1209","7","","2","6"
"2016-05-26 00:00:00","<d3.js>","0","50","1","","2","1"
"2016-05-29 00:00:00","<d3.js>","1","1768","2","","0","2"
"2016-06-22 00:00:00","<d3.js>","1","741","2","","0","1"
"2016-06-24 00:00:00","<d3.js>","0","43","1","","1","1"
"2016-06-30 00:00:00","<d3.js>","2","4917","4","1","10","4"
"2016-07-13 00:00:00","<d3.js>","1","100","2","","11","2"
"2016-07-16 00:00:00","<d3.js>","1","3515","3","","3","2"
"2016-07-18 00:00:00","<d3.js>","5","1136","3","","0","3"
"2016-07-28 00:00:00","<d3.js>","2","394","1","","0","1"
"2016-08-08 00:00:00","<d3.js>","1","41","1","","3","1"
"2016-08-16 00:00:00","<d3.js>","0","1895","1","","1","1"
"2016-08-27 00:00:00","<d3.js>","1","491","1","","0","1"
"2016-09-06 00:00:00","<d3.js>","-2","1042","3","","1","3"
"2016-09-09 00:00:00","<d3.js>","0","92","1","","0","1"
"2016-09-12 00:00:00","<d3.js>","1","118","1","","2","1"
"2016-09-20 00:00:00","<d3.js>","4","841","1","1","3","2"
"2016-09-27 00:00:00","<d3.js>","0","43","1","","0","1"
"2016-10-03 00:00:00","<d3.js>","4","542","0","1","1","1"
"2016-11-17 00:00:00","<d3.js>","3","153","3","","0","2"
"2016-11-20 00:00:00","<d3.js>","2","261","2","","0","1"
"2016-11-28 00:00:00","<d3.js>","16","8530","2","5","0","1"
"2016-12-11 00:00:00","<d3.js>","3","2943","3","2","2","3"
"2016-12-29 00:00:00","<d3.js>","2","381","2","","6","3"
"2017-01-01 00:00:00","<d3.js>","-2","83","1","","3","1"
"2017-01-03 00:00:00","<d3.js>","0","232","2","1","6","3"
"2017-01-11 00:00:00","<d3.js>","2","390","2","","0","2"
"2017-01-20 00:00:00","<d3.js>","3","328","3","","0","1"
"2017-01-28 00:00:00","<d3.js>","-2","116","2","","0","2"
"2017-02-02 00:00:00","<d3.js>","1","75","2","","0","1"
"2017-02-07 00:00:00","<d3.js>","2","159","2","1","2","2"
"2017-02-10 00:00:00","<d3.js>","0","824","3","","1","2"
"2017-02-15 00:00:00","<d3.js>","0","937","2","","0","2"
"2017-02-17 00:00:00","<d3.js>","3","2489","4","","5","4"
"2017-02-18 00:00:00","<d3.js>","1","574","3","","3","3"
"2017-02-26 00:00:00","<d3.js>","0","31","0","","2","1"
"2017-03-08 00:00:00","<d3.js>","0","47","0","","5","1"
"2017-03-16 00:00:00","<d3.js>","2","530","1","","2","1"
"2017-04-01 00:00:00","<d3.js>","5","394","2","0","7","3"
"2017-04-12 00:00:00","<d3.js>","0","30","0","","0","1"
"2017-04-22 00:00:00","<d3.js>","1","256","1","","0","1"
"2017-04-25 00:00:00","<d3.js>","3","220","2","0","0","2"
"2017-05-03 00:00:00","<d3.js>","1","76","0","","9","1"
"2017-05-14 00:00:00","<d3.js>","0","63","0","1","0","1"
"2011-12-30 00:00:00","<d3.js>","14","16339","4","4","1","2"
"2012-05-05 00:00:00","<d3.js>","0","1781","1","","0","1"
"2012-06-06 00:00:00","<d3.js>","0","2623","1","","0","1"
"2012-06-22 00:00:00","<d3.js>","2","3042","1","2","0","1"
"2012-06-24 00:00:00","<d3.js>","0","678","2","","3","1"
"2012-10-03 00:00:00","<d3.js>","2","659","0","","1","1"
"2012-11-09 00:00:00","<d3.js>","9","3914","2","5","0","1"
"2012-12-14 00:00:00","<d3.js>","3","485","2","1","0","2"
"2013-01-15 00:00:00","<d3.js>","2","1531","3","3","2","2"
"2013-01-17 00:00:00","<d3.js>","12","22981","4","6","2","3"
"2013-01-25 00:00:00","<d3.js>","0","853","3","","2","3"
"2013-01-30 00:00:00","<d3.js>","3","4681","4","","0","2"
"2013-02-02 00:00:00","<d3.js>","16","10750","5","10","1","3"
"2013-02-07 00:00:00","<d3.js>","2","6534","1","1","3","1"
"2013-02-10 00:00:00","<d3.js>","0","971","3","","3","2"
"2013-02-21 00:00:00","<d3.js>","4","3569","2","","0","3"
"2013-02-28 00:00:00","<d3.js>","1","249","1","","0","1"
"2013-03-08 00:00:00","<d3.js>","26","34287","1","3","0","1"
"2013-03-11 00:00:00","<d3.js>","15","10112","5","7","0","4"
"2013-03-27 00:00:00","<d3.js>","7","2550","2","","6","2"
"2013-04-06 00:00:00","<d3.js>","0","383","1","0","3","1"
"2013-04-22 00:00:00","<d3.js>","3","884","1","","7","2"
"2013-04-23 00:00:00","<d3.js>","0","129","2","","0","1"
"2013-05-01 00:00:00","<d3.js>","0","1781","2","","0","2"
"2013-05-09 00:00:00","<d3.js>","2","1698","1","2","0","1"
"2013-05-22 00:00:00","<d3.js>","7","4390","3","1","0","3"
"2013-06-12 00:00:00","<d3.js>","0","1735","2","1","0","2"
"2013-07-01 00:00:00","<d3.js>","4","9072","7","3","8","5"
"2013-07-05 00:00:00","<d3.js>","1","987","1","","16","3"
"2013-07-11 00:00:00","<d3.js>","1","364","0","","3","1"
"2013-07-16 00:00:00","<d3.js>","20","24547","7","10","2","4"
"2013-07-24 00:00:00","<d3.js>","16","5605","5","4","13","5"
"2013-07-27 00:00:00","<d3.js>","0","1413","1","1","0","1"
"2013-07-29 00:00:00","<d3.js>","10","22888","3","2","0","2"
"2013-08-09 00:00:00","<d3.js>","1","1941","2","","0","1"
"2013-08-12 00:00:00","<d3.js>","4","4750","2","","0","2"
"2013-08-20 00:00:00","<d3.js>","3","4067","5","","12","4"
"2013-08-25 00:00:00","<d3.js>","12","21504","3","2","0","1"
"2013-09-04 00:00:00","<d3.js>","2","1257","3","","5","2"
"2013-09-10 00:00:00","<d3.js>","2","2258","3","1","0","2"
"2013-09-13 00:00:00","<d3.js>","0","320","1","","0","1"
"2013-09-23 00:00:00","<d3.js>","10","10336","3","4","3","2"
"2013-09-26 00:00:00","<d3.js>","3","1654","4","1","4","4"
"2013-10-07 00:00:00","<d3.js>","6","4513","1","1","7","2"
"2013-10-22 00:00:00","<d3.js>","4","2332","2","","12","3"
"2013-10-25 00:00:00","<d3.js>","3","2959","3","2","0","2"
"2013-11-04 00:00:00","<d3.js>","0","85","0","","2","1"
"2013-11-05 00:00:00","<d3.js>","0","196","1","","0","1"
"2013-11-12 00:00:00","<d3.js>","1","7134","3","2","5","3"
"2013-12-06 00:00:00","<d3.js>","0","553","1","","4","1"
"2013-12-12 00:00:00","<d3.js>","3","2745","4","","4","5"
"2013-12-14 00:00:00","<d3.js>","0","200","0","","2","1"
"2013-12-20 00:00:00","<d3.js>","6","5735","8","","12","5"
"2013-12-27 00:00:00","<d3.js>","2","445","1","","0","1"
"2014-01-18 00:00:00","<d3.js>","14","31120","2","10","3","1"
"2014-02-02 00:00:00","<d3.js>","2","1864","1","1","0","1"
"2014-02-05 00:00:00","<d3.js>","1","336","1","","0","1"
"2014-02-10 00:00:00","<d3.js>","17","8929","7","8","32","6"
"2014-02-18 00:00:00","<d3.js>","0","1074","1","","10","2"
"2014-02-19 00:00:00","<d3.js>","4","3223","1","","1","1"
"2014-02-27 00:00:00","<d3.js>","0","3641","4","","12","3"
"2014-03-03 00:00:00","<d3.js>","0","502","3","1","5","4"
"2014-03-06 00:00:00","<d3.js>","3","1432","1","","8","2"
"2014-03-17 00:00:00","<d3.js>","0","34","0","","2","1"
"2014-03-19 00:00:00","<d3.js>","7","3648","2","4","7","3"
"2014-03-25 00:00:00","<d3.js>","2","1263","2","2","11","3"
"2014-03-27 00:00:00","<d3.js>","0","340","1","","2","2"
"2014-04-02 00:00:00","<d3.js>","1","102","1","","6","2"
"2014-04-05 00:00:00","<d3.js>","0","676","3","","12","2"
"2014-04-10 00:00:00","<d3.js>","1","1372","0","","10","2"
"2014-04-18 00:00:00","<d3.js>","0","1124","3","","3","2"
"2014-05-01 00:00:00","<d3.js>","2","3400","2","0","4","1"
"2014-05-25 00:00:00","<d3.js>","3","5691","2","","0","1"
"2014-05-28 00:00:00","<d3.js>","3","780","1","1","2","1"
"2014-06-02 00:00:00","<d3.js>","0","46","1","","0","1"
"2014-06-05 00:00:00","<d3.js>","4","2713","2","","1","2"
"2014-06-17 00:00:00","<d3.js>","0","68","2","","0","1"
"2014-06-26 00:00:00","<d3.js>","1","1122","2","","8","3"
"2014-07-01 00:00:00","<d3.js>","3","2485","3","","1","2"
"2014-07-03 00:00:00","<d3.js>","1","237","2","","0","1"
"2014-07-22 00:00:00","<d3.js>","1","52","1","","0","1"
"2014-08-07 00:00:00","<d3.js>","0","197","2","","6","2"
"2014-08-12 00:00:00","<d3.js>","3","5114","1","2","1","1"
"2014-08-18 00:00:00","<d3.js>","0","430","0","","4","1"
"2014-08-23 00:00:00","<d3.js>","3","2530","4","2","8","3"
"2014-09-10 00:00:00","<d3.js>","1","113","1","","1","1"
"2014-09-11 00:00:00","<d3.js>","6","3392","2","1","4","3"
"2014-09-21 00:00:00","<d3.js>","0","402","1","0","14","1"
"2014-09-29 00:00:00","<d3.js>","3","759","2","2","4","2"
"2014-11-16 00:00:00","<d3.js>","2","883","3","","0","1"
"2014-11-18 00:00:00","<d3.js>","0","570","0","","3","1"
"2014-12-04 00:00:00","<d3.js>","1","393","1","","6","3"
"2014-12-07 00:00:00","<d3.js>","0","2163","2","","2","1"
"2014-08-14 00:00:00","<d3.js>","3","5505","3","","7","3"
"2014-08-22 00:00:00","<d3.js>","3","2307","3","2","8","3"
"2014-08-29 00:00:00","<d3.js>","1","51","1","","9","1"
"2014-09-07 00:00:00","<d3.js>","0","47","0","","2","1"
"2014-09-12 00:00:00","<d3.js>","2","308","1","","0","1"
"2014-09-17 00:00:00","<d3.js>","0","1505","1","1","0","1"
"2014-09-22 00:00:00","<d3.js>","0","174","2","","2","2"
"2014-09-30 00:00:00","<d3.js>","0","814","2","","4","2"
"2014-10-08 00:00:00","<d3.js>","1","787","1","1","3","2"
"2014-10-13 00:00:00","<d3.js>","1","32","1","","0","1"
"2014-10-14 00:00:00","<d3.js>","3","884","0","","2","2"
"2014-10-21 00:00:00","<d3.js>","0","198","1","","7","2"
"2014-10-29 00:00:00","<d3.js>","0","652","1","1","10","1"
"2014-10-30 00:00:00","<d3.js>","0","431","1","","0","1"
"2014-11-01 00:00:00","<d3.js>","1","2587","1","","0","1"
"2014-11-11 00:00:00","<d3.js>","2","1163","3","","2","2"
"2014-11-12 00:00:00","<d3.js>","3","1692","4","","3","3"
"2014-11-17 00:00:00","<d3.js>","1","1134","0","","3","1"
"2014-11-30 00:00:00","<d3.js>","0","145","1","","0","1"
"2014-12-03 00:00:00","<d3.js>","4","3640","1","","6","2"
"2015-01-03 00:00:00","<d3.js>","0","204","1","","0","1"
"2015-01-14 00:00:00","<d3.js>","2","625","2","1","1","2"
"2015-02-04 00:00:00","<d3.js>","2","2097","2","","0","1"
"2015-02-05 00:00:00","<d3.js>","1","971","3","","7","4"
"2015-03-14 00:00:00","<d3.js>","0","80","2","1","5","1"
"2015-03-22 00:00:00","<d3.js>","0","329","2","","1","2"
"2015-03-27 00:00:00","<d3.js>","0","951","2","","4","2"
"2015-03-29 00:00:00","<d3.js>","1","635","1","","3","1"
"2015-04-03 00:00:00","<d3.js>","5","10156","4","2","1","4"
"2015-04-22 00:00:00","<d3.js>","1","80","0","1","1","1"
"2015-04-28 00:00:00","<d3.js>","2","1212","1","","1","1"
"2015-04-30 00:00:00","<d3.js>","1","249","1","","0","1"
"2015-05-05 00:00:00","<d3.js>","2","322","1","","0","1"
"2015-05-14 00:00:00","<d3.js>","3","744","2","1","17","2"
"2015-05-29 00:00:00","<d3.js>","0","733","2","","5","2"
"2015-06-03 00:00:00","<d3.js>","0","208","1","0","0","1"
"2015-06-09 00:00:00","<d3.js>","0","20","1","","2","1"
"2015-06-11 00:00:00","<d3.js>","1","839","2","","4","3"
"2015-06-17 00:00:00","<d3.js>","1","1276","3","","8","4"
"2015-06-19 00:00:00","<d3.js>","1","49","1","","2","1"
"2015-06-22 00:00:00","<d3.js>","0","42","0","","5","1"
"2015-07-16 00:00:00","<d3.js>","7","3475","6","2","13","5"
"2015-07-21 00:00:00","<d3.js>","1","160","1","1","6","2"
"2015-07-29 00:00:00","<d3.js>","0","729","2","","7","2"
"2015-08-01 00:00:00","<d3.js>","5","1829","5","0","3","4"
"2015-08-03 00:00:00","<d3.js>","0","51","0","","11","1"
"2015-08-04 00:00:00","<d3.js>","0","164","2","","0","2"
"2015-08-27 00:00:00","<d3.js>","0","197","1","","1","1"
"2015-09-02 00:00:00","<d3.js>","0","913","2","","0","2"
"2015-09-12 00:00:00","<d3.js>","0","104","1","","0","1"
"2015-09-20 00:00:00","<d3.js>","0","206","1","","2","2"
"2015-10-06 00:00:00","<d3.js>","0","161","3","1","3","2"
"2015-10-09 00:00:00","<d3.js>","0","71","1","","1","1"
"2015-11-09 00:00:00","<d3.js>","1","750","1","","0","1"
"2015-11-10 00:00:00","<d3.js>","2","728","3","","0","3"
"2015-11-12 00:00:00","<d3.js>","2","961","2","2","7","3"
"2015-11-18 00:00:00","<d3.js>","1","479","2","","1","2"
"2015-11-28 00:00:00","<d3.js>","0","50","1","","0","1"
"2015-12-01 00:00:00","<d3.js>","0","333","1","","0","1"
"2015-12-16 00:00:00","<d3.js>","0","130","2","","6","2"
"2015-12-22 00:00:00","<d3.js>","2","2389","1","","0","1"
"2015-12-30 00:00:00","<d3.js>","1","968","2","","0","1"
"2016-01-09 00:00:00","<d3.js>","0","2836","3","1","0","2"
"2016-01-12 00:00:00","<d3.js>","3","3281","2","","0","2"
"2016-01-14 00:00:00","<d3.js>","2","103","1","","4","1"
"2016-01-28 00:00:00","<d3.js>","2","224","3","","0","3"
"2016-02-02 00:00:00","<d3.js>","4","591","2","","6","4"
"2016-02-10 00:00:00","<d3.js>","1","2006","5","","12","5"
"2016-02-15 00:00:00","<d3.js>","2","1883","4","","0","3"
"2016-02-16 00:00:00","<d3.js>","3","450","1","","4","2"
"2016-02-18 00:00:00","<d3.js>","1","191","2","","3","2"
"2016-02-23 00:00:00","<d3.js>","1","476","3","","6","3"
"2016-02-29 00:00:00","<d3.js>","1","1074","2","1","0","2"
"2016-03-10 00:00:00","<d3.js>","0","61","0","","2","1"
"2016-03-24 00:00:00","<d3.js>","0","2637","2","","4","2"
"2016-04-06 00:00:00","<d3.js>","0","116","1","","0","1"
"2016-04-08 00:00:00","<d3.js>","1","152","1","","1","1"
"2016-04-14 00:00:00","<d3.js>","6","1386","2","1","0","2"
"2016-04-30 00:00:00","<d3.js>","2","373","2","","6","2"
"2016-05-05 00:00:00","<d3.js>","2","597","4","","6","3"
"2016-05-10 00:00:00","<d3.js>","0","553","4","","0","3"
"2016-05-15 00:00:00","<d3.js>","0","28","1","","2","1"
"2016-05-16 00:00:00","<d3.js>","4","126","1","","7","3"
"2016-06-06 00:00:00","<d3.js>","2","1268","3","","7","2"
"2016-06-08 00:00:00","<d3.js>","3","821","4","1","14","4"
"2016-06-14 00:00:00","<d3.js>","0","1044","1","","2","1"
"2016-06-16 00:00:00","<d3.js>","3","959","5","","0","3"
"2016-06-27 00:00:00","<d3.js>","0","65","3","","0","2"
"2016-06-29 00:00:00","<d3.js>","2","509","4","","0","3"
"2016-07-05 00:00:00","<d3.js>","0","2261","2","","0","2"
"2016-07-15 00:00:00","<d3.js>","51","23872","3","7","0","3"
"2016-07-24 00:00:00","<d3.js>","1","160","2","","1","2"
"2016-07-26 00:00:00","<d3.js>","2","2601","1","","1","1"
"2016-08-14 00:00:00","<d3.js>","-2","29","1","","2","1"
"2014-09-16 00:00:00","<d3.js>","5","1213","2","3","3","1"
"2014-10-18 00:00:00","<d3.js>","0","181","0","","2","1"
"2014-10-23 00:00:00","<d3.js>","1","2825","2","","4","2"
"2014-11-05 00:00:00","<d3.js>","2","1267","2","1","5","2"
"2014-11-07 00:00:00","<d3.js>","0","234","1","0","2","1"
"2014-11-10 00:00:00","<d3.js>","0","2390","1","","0","1"
"2014-11-13 00:00:00","<d3.js>","0","51","0","","6","1"
"2014-11-24 00:00:00","<d3.js>","0","1214","3","","1","2"
"2014-12-09 00:00:00","<d3.js>","0","379","2","","0","2"
"2014-12-15 00:00:00","<d3.js>","0","68","1","","0","1"
"2014-12-17 00:00:00","<d3.js>","0","83","1","","5","1"
"2014-12-20 00:00:00","<d3.js>","0","232","1","","5","1"
"2015-01-02 00:00:00","<d3.js>","2","1677","1","1","1","2"
"2015-01-08 00:00:00","<d3.js>","2","2780","2","1","2","2"
"2015-01-21 00:00:00","<d3.js>","0","562","2","","4","3"
"2015-01-23 00:00:00","<d3.js>","1","107","1","","0","1"
"2015-02-03 00:00:00","<d3.js>","4","411","3","0","2","2"
"2015-02-19 00:00:00","<d3.js>","2","1926","4","2","14","4"
"2015-03-10 00:00:00","<d3.js>","0","27","0","","3","1"
"2015-03-15 00:00:00","<d3.js>","1","184","3","","1","2"
"2015-03-25 00:00:00","<d3.js>","0","238","2","","0","1"
"2015-03-26 00:00:00","<d3.js>","10","16711","8","4","6","5"
"2015-04-08 00:00:00","<d3.js>","0","1541","5","","20","6"
"2015-04-10 00:00:00","<d3.js>","0","130","2","","2","2"
"2015-04-16 00:00:00","<d3.js>","2","3951","4","1","5","4"
"2015-04-18 00:00:00","<d3.js>","1","556","2","","1","2"
"2015-04-21 00:00:00","<d3.js>","26","18140","6","4","4","4"
"2015-04-26 00:00:00","<d3.js>","1","71","0","","2","1"
"2015-05-12 00:00:00","<d3.js>","2","1656","3","","3","4"
"2015-05-17 00:00:00","<d3.js>","1","700","2","","0","1"
"2015-05-23 00:00:00","<d3.js>","2","420","1","","0","1"
"2015-06-10 00:00:00","<d3.js>","2","42","0","","5","1"
"2015-06-15 00:00:00","<d3.js>","1","1934","2","","22","4"
"2015-06-18 00:00:00","<d3.js>","1","2043","2","","6","2"
"2015-06-21 00:00:00","<d3.js>","2","686","2","","0","2"
"2015-07-02 00:00:00","<d3.js>","4","3181","2","1","19","3"
"2015-07-09 00:00:00","<d3.js>","-5","180","1","0","3","1"
"2015-07-20 00:00:00","<d3.js>","0","601","1","","0","1"
"2015-07-30 00:00:00","<d3.js>","2","540","2","1","4","2"
"2015-08-13 00:00:00","<d3.js>","0","122","2","","0","1"
"2015-08-15 00:00:00","<d3.js>","7","10319","1","","10","2"
"2015-08-28 00:00:00","<d3.js>","0","927","2","","0","2"
"2015-09-14 00:00:00","<d3.js>","1","603","1","1","6","2"
"2015-09-16 00:00:00","<d3.js>","5","3524","4","1","5","3"
"2015-10-02 00:00:00","<d3.js>","0","20","1","","0","1"
"2015-10-12 00:00:00","<d3.js>","0","630","4","","1","2"
"2015-11-14 00:00:00","<d3.js>","0","31","1","","3","1"
"2015-11-27 00:00:00","<d3.js>","1","76","1","","11","2"
"2015-11-29 00:00:00","<d3.js>","0","29","1","","0","1"
"2015-12-04 00:00:00","<d3.js>","26","23795","7","5","12","3"
"2015-12-07 00:00:00","<d3.js>","2","170","1","","0","1"
"2015-12-10 00:00:00","<d3.js>","2","405","2","","3","3"
"2015-12-12 00:00:00","<d3.js>","0","53","1","","0","1"
"2015-12-15 00:00:00","<d3.js>","1","819","3","","1","3"
"2015-12-23 00:00:00","<d3.js>","2","2639","3","","2","3"
"2015-12-28 00:00:00","<d3.js>","2","1338","6","","4","5"
"2015-12-29 00:00:00","<d3.js>","1","26","1","","1","1"
"2015-12-31 00:00:00","<d3.js>","1","45","1","","0","1"
"2016-01-08 00:00:00","<d3.js>","1","651","2","","9","2"
"2016-01-26 00:00:00","<d3.js>","0","721","1","1","2","2"
"2016-02-01 00:00:00","<d3.js>","2","1436","2","0","5","2"
"2016-03-12 00:00:00","<d3.js>","0","30","1","","2","1"
"2016-03-14 00:00:00","<d3.js>","2","220","1","","2","2"
"2016-03-17 00:00:00","<d3.js>","0","201","1","","0","1"
"2016-03-30 00:00:00","<d3.js>","5","6599","4","1","3","3"
"2016-04-05 00:00:00","<d3.js>","2","1440","4","1","6","4"
"2016-04-07 00:00:00","<d3.js>","1","123","1","","0","1"
"2016-04-12 00:00:00","<d3.js>","3","1043","3","","9","3"
