post_date,tags,score_sum,views,answers,favorites,comments,usage_cnt
"2017-07-23 00:00:00","<fortran>","2","273","1","1","15","2"
"2017-02-28 00:00:00","<perl>","0","30","0","","5","1"
"2010-12-02 00:00:00","<perl>","8","6821","6","","2","3"
"2017-10-25 00:00:00","<rust>","1","425","4","0","17","4"
"2013-12-10 00:00:00","<perl>","2","2565","14","1","15","6"
"2014-08-16 00:00:00","<perl>","6","87","1","","0","1"
"2011-05-25 00:00:00","<perl>","2","759","12","","8","3"
"2013-08-09 00:00:00","<rust>","4","1399","3","1","0","2"
"2014-01-22 00:00:00","<fortran>","0","2538","1","","0","1"
"2010-03-02 00:00:00","<perl>","5","1202","2","2","0","1"
"2016-04-22 00:00:00","<rust>","5","838","2","","10","2"
"2015-02-15 00:00:00","<perl>","1","47","1","","2","1"
"2014-05-09 00:00:00","<perl>","-4","896","5","","8","4"
"2016-03-25 00:00:00","<rust>","4","163","1","","5","2"
"2010-06-02 00:00:00","<perl>","2","2622","5","","8","3"
"2011-09-19 00:00:00","<perl>","7","5185","7","1","3","4"
"2015-02-01 00:00:00","<rust>","17","12130","5","3","3","4"
"2013-07-21 00:00:00","<perl>","1","800","4","","11","3"
"2017-07-05 00:00:00","<perl>","-3","441","11","0","13","4"
"2011-12-22 00:00:00","<perl>","10","7384","24","0","8","11"
"2013-05-13 00:00:00","<perl>","9","2409","13","2","21","6"
"2014-07-23 00:00:00","<perl>","6","1462","12","0","1","6"
"2013-04-01 00:00:00","<perl>","-2","10855","14","1","20","6"
"2010-07-14 00:00:00","<perl>","1","4188","12","","11","5"
"2016-05-30 00:00:00","<fortran>","0","79","1","","2","1"
"2011-06-21 00:00:00","<perl>","22","15763","20","2","8","4"
"2015-08-26 00:00:00","<perl>","1","300","1","","7","2"
"2014-02-05 00:00:00","<perl>","0","121","2","","3","2"
"2017-10-24 00:00:00","<rust>","7","263","3","","1","3"
"2010-06-09 00:00:00","<fortran>","4","3017","3","0","1","2"
"2013-02-18 00:00:00","<perl>","-5","4151","13","","15","5"
"2009-10-17 00:00:00","<perl>","1","422","4","","2","1"
"2010-01-03 00:00:00","<perl>","-1","339","1","","1","1"
"2011-01-22 00:00:00","<perl>","1","5386","9","","4","2"
"2015-02-16 00:00:00","<perl>","-1","166","2","","1","1"
"2015-04-26 00:00:00","<rust>","14","3319","5","","2","3"
"2016-09-30 00:00:00","<perl>","-3","71","2","","8","1"
"2017-11-28 00:00:00","<rust>","3","350","4","","3","4"
"2011-09-30 00:00:00","<perl>","-3","2080","5","2","13","4"
"2010-12-03 00:00:00","<perl>","8","8766","7","","3","3"
"2015-05-11 00:00:00","<perl>","4","877","6","","4","4"
"2015-07-16 00:00:00","<perl>","16","931","15","0","10","6"
"2015-05-01 00:00:00","<perl>","0","63","2","","1","1"
"2009-10-10 00:00:00","<perl>","0","2021","4","1","5","1"
"2013-12-09 00:00:00","<perl>","3","626","6","","5","3"
"2016-09-11 00:00:00","<rust>","2","658","3","","3","2"
"2014-05-01 00:00:00","<perl>","0","440","4","","6","4"
"2014-04-21 00:00:00","<perl>","1","165","3","1","5","3"
"2016-01-10 00:00:00","<rust>","1","1267","7","","6","6"
"2014-11-07 00:00:00","<pascal>","-1","2436","1","","3","1"
"2010-12-27 00:00:00","<perl>","2","1173","6","1","3","3"
"2016-02-18 00:00:00","<perl>","5","1865","12","0","18","7"
"2015-09-04 00:00:00","<perl>","8","414","8","","4","2"
"2016-10-19 00:00:00","<perl>","-1","141","4","","20","2"
"2013-03-18 00:00:00","<perl>","3","8071","12","","13","6"
"2015-09-21 00:00:00","<fortran>","1","1949","2","","15","2"
"2011-09-29 00:00:00","<perl>","7","12326","3","0","0","1"
"2014-04-28 00:00:00","<pascal>","0","51","1","","0","1"
"2014-10-02 00:00:00","<rust>","4","2017","1","","0","1"
"2014-02-07 00:00:00","<rust>","3","1257","1","","3","1"
"2013-12-26 00:00:00","<perl>","0","267","3","","5","2"
"2015-08-04 00:00:00","<perl>","-1","1117","3","","5","2"
"2017-09-19 00:00:00","<perl>","1","339","8","","6","4"
"2015-08-28 00:00:00","<fortran>","0","326","1","","3","1"
"2016-02-03 00:00:00","<pascal>","1","81","1","","1","1"
"2017-06-27 00:00:00","<perl>","0","51","2","","1","1"
"2013-09-18 00:00:00","<fortran>","3","2557","3","1","3","2"
"2016-07-27 00:00:00","<perl>","6","1223","6","1","3","4"
"2014-05-10 00:00:00","<rust>","3","1426","2","1","1","2"
"2012-11-01 00:00:00","<pascal>","3","3058","2","","0","1"
"2013-03-15 00:00:00","<perl>","1","6607","13","","13","7"
"2013-09-23 00:00:00","<perl>","7","675","16","1","19","6"
"2015-08-19 00:00:00","<perl>","-3","358","4","","8","2"
"2014-12-04 00:00:00","<fortran>","0","133","1","","2","1"
"2015-01-12 00:00:00","<perl>","1","664","3","","9","3"
"2015-10-08 00:00:00","<perl>","6","1293","7","","9","6"
"2017-08-07 00:00:00","<perl>","1","225","4","1","7","4"
"2012-09-15 00:00:00","<perl>","1","426","2","","3","2"
"2013-07-30 00:00:00","<perl>","-11","4505","23","1","16","9"
"2017-10-28 00:00:00","<perl>","0","200","6","","9","4"
"2015-01-06 00:00:00","<perl>","6","815","12","","6","7"
"2016-05-31 00:00:00","<rust>","6","2259","7","2","10","4"
"2010-09-10 00:00:00","<perl>","2","3028","10","","3","2"
"2014-05-27 00:00:00","<fortran>","0","251","4","","1","1"
"2013-02-28 00:00:00","<perl>","8","4786","8","1","8","3"
"2015-01-19 00:00:00","<rust>","17","12511","10","2","10","5"
"2015-10-10 00:00:00","<rust>","5","217","2","","0","2"
"2012-07-03 00:00:00","<fortran>","1","4254","2","","0","1"
"2015-12-06 00:00:00","<perl>","-2","229","5","","14","3"
"2014-09-12 00:00:00","<perl>","-1","44","2","","4","1"
"2016-02-02 00:00:00","<perl>","5","469","8","0","20","5"
"2012-09-29 00:00:00","<perl>","14","1474","8","1","8","4"
"2016-07-01 00:00:00","<perl>","3","60","1","2","1","1"
"2016-12-09 00:00:00","<perl>","4","343","8","2","8","3"
"2014-06-20 00:00:00","<fortran>","1","5613","1","","2","1"
"2012-11-21 00:00:00","<perl>","10","5564","11","","6","6"
"2016-02-17 00:00:00","<pascal>","3","237","3","","7","1"
"2017-12-02 00:00:00","<fortran>","2","119","1","","4","2"
"2013-07-04 00:00:00","<perl>","1","17795","19","","16","10"
"2010-01-12 00:00:00","<fortran>","11","25204","3","1","0","1"
"2011-07-25 00:00:00","<perl>","2","1191","20","","7","7"
"2017-05-01 00:00:00","<fortran>","1","82","1","","12","1"
"2012-02-08 00:00:00","<perl>","5","7042","7","","3","3"
"2015-02-21 00:00:00","<rust>","7","1359","2","2","5","2"
"2015-07-28 00:00:00","<rust>","18","887","3","2","4","2"
"2015-09-24 00:00:00","<fortran>","4","149","0","","16","1"
"2016-01-25 00:00:00","<perl>","-11","857","13","1","18","5"
"2013-01-28 00:00:00","<fortran>","4","1759","5","3","1","2"
"2017-07-17 00:00:00","<rust>","3","212","2","","14","2"
"2009-11-30 00:00:00","<perl>","2","10636","11","","12","2"
"2015-05-12 00:00:00","<perl>","2","1361","11","1","11","8"
"2016-10-13 00:00:00","<rust>","13","624","2","1","0","1"
"2015-11-21 00:00:00","<rust>","6","1099","2","","1","2"
"2014-06-11 00:00:00","<perl>","5","461","3","3","24","2"
"2013-04-22 00:00:00","<fortran>","1","145","2","","3","1"
"2014-04-29 00:00:00","<perl>","4","893","8","1","7","4"
"2015-12-30 00:00:00","<perl>","15","447","4","","11","3"
"2011-03-19 00:00:00","<perl>","9","2603","6","1","5","2"
"2009-06-15 00:00:00","<perl>","8","540","3","1","0","1"
"2017-01-10 00:00:00","<fortran>","2","79","2","","2","1"
"2017-02-14 00:00:00","<fortran>","0","784","3","","17","3"
"2013-09-07 00:00:00","<perl>","6","14781","5","3","4","2"
"2016-02-12 00:00:00","<perl>","2","693","12","","19","5"
"2013-03-31 00:00:00","<perl>","2","12695","7","2","5","2"
"2017-09-02 00:00:00","<fortran>","1","75","1","","2","1"
"2009-11-02 00:00:00","<perl>","13","31118","11","6","3","2"
"2017-08-09 00:00:00","<rust>","2","341","3","","2","3"
"2014-04-16 00:00:00","<rust>","2","1791","1","","3","1"
"2009-10-07 00:00:00","<pascal>","2","2521","5","","1","1"
"2011-09-11 00:00:00","<perl>","7","2066","8","1","9","4"
"2011-09-21 00:00:00","<perl>","24","5127","17","3","8","8"
"2012-04-08 00:00:00","<perl>","15","26030","3","1","2","1"
"2015-10-15 00:00:00","<perl>","3","638","14","0","17","6"
"2017-11-05 00:00:00","<perl>","-8","61","1","","0","1"
"2010-08-22 00:00:00","<perl>","13","873","8","3","4","4"
"2013-08-05 00:00:00","<perl>","15","18069","12","3","20","7"
"2011-08-02 00:00:00","<perl>","4","5367","8","","18","4"
"2013-09-08 00:00:00","<perl>","4","2345","7","","6","2"
"2015-11-17 00:00:00","<perl>","1","103","3","","3","2"
"2010-09-09 00:00:00","<perl>","29","45421","18","6","8","5"
"2014-11-04 00:00:00","<rust>","23","8426","5","2","2","2"
"2014-05-10 00:00:00","<perl>","3","1355","5","","12","4"
"2016-03-26 00:00:00","<rust>","2","74","2","","0","1"
"2015-11-14 00:00:00","<rust>","6","303","2","","2","2"
"2017-02-14 00:00:00","<perl>","-3","490","5","2","11","4"
"2015-06-08 00:00:00","<rust>","10","632","1","","2","1"
"2012-01-15 00:00:00","<perl>","0","1723","5","","2","2"
"2012-08-21 00:00:00","<perl>","11","14390","12","2","19","6"
"2011-05-04 00:00:00","<fortran>","5","964","6","","1","2"
"2012-03-15 00:00:00","<perl>","10","7030","11","","10","5"
"2016-06-26 00:00:00","<rust>","1","342","4","0","2","2"
"2009-04-17 00:00:00","<perl>","20","41501","8","8","2","1"
"2014-02-13 00:00:00","<perl>","4","976","8","","12","4"
"2012-09-12 00:00:00","<perl>","4","8124","12","1","7","6"
"2009-09-08 00:00:00","<perl>","4","1695","13","0","9","3"
"2015-10-04 00:00:00","<rust>","1","153","2","","0","1"
"2015-05-18 00:00:00","<perl>","4","347","5","2","10","3"
"2017-12-28 00:00:00","<rust>","1","468","6","","1","5"
"2014-06-05 00:00:00","<rust>","4","1587","2","","0","1"
"2015-06-23 00:00:00","<rust>","78","14291","8","11","8","6"
"2017-11-17 00:00:00","<rust>","5","377","6","1","19","5"
"2013-10-29 00:00:00","<perl>","10","686","10","1","18","6"
"2012-02-09 00:00:00","<perl>","13","9634","10","","12","5"
"2013-07-01 00:00:00","<perl>","36","5903","19","5","39","9"
"2016-02-28 00:00:00","<perl>","3","879","2","1","0","2"
"2016-10-17 00:00:00","<perl>","0","52","0","1","2","1"
"2015-01-22 00:00:00","<fortran>","0","335","1","","3","1"
"2012-08-18 00:00:00","<perl>","3","5772","6","1","14","3"
"2014-11-02 00:00:00","<rust>","0","607","1","","0","1"
"2017-12-12 00:00:00","<fortran>","1","82","1","","7","1"
"2010-06-17 00:00:00","<perl>","2","267","4","","0","1"
"2014-05-08 00:00:00","<fortran>","0","672","2","","2","1"
"2014-01-21 00:00:00","<rust>","61","19094","2","9","0","1"
"2014-07-30 00:00:00","<perl>","2","780","5","2","5","2"
"2011-10-14 00:00:00","<perl>","6","5586","11","5","3","5"
"2014-12-02 00:00:00","<pascal>","0","57","1","","2","1"
"2010-05-14 00:00:00","<perl>","4","3185","4","1","4","2"
"2016-02-26 00:00:00","<perl>","6","388","6","","21","4"
"2015-09-10 00:00:00","<rust>","0","1185","2","","5","1"
"2016-06-07 00:00:00","<perl>","-1","199","5","","12","2"
"2016-11-04 00:00:00","<perl>","3","507","5","2","22","4"
"2015-07-27 00:00:00","<rust>","8","700","2","","0","1"
"2015-10-01 00:00:00","<perl>","-3","257","5","","18","3"
"2017-12-20 00:00:00","<perl>","1","150","3","","6","3"
"2015-10-29 00:00:00","<rust>","10","511","4","0","2","4"
"2015-06-12 00:00:00","<perl>","1","340","3","","10","3"
"2013-04-03 00:00:00","<perl>","6","2672","16","1","9","6"
"2014-12-18 00:00:00","<perl>","5","1286","10","","13","5"
"2016-11-29 00:00:00","<fortran>","0","492","1","","0","1"
"2008-09-19 00:00:00","<perl>","14","945","3","4","0","1"
"2013-01-26 00:00:00","<perl>","2","1990","5","","3","2"
"2016-08-07 00:00:00","<rust>","12","166","2","2","2","1"
"2013-12-03 00:00:00","<fortran>","1","254","1","","4","1"
"2012-02-02 00:00:00","<perl>","8","8517","8","1","8","4"
"2012-11-10 00:00:00","<perl>","0","359","3","","0","1"
"2015-03-08 00:00:00","<rust>","14","2563","5","1","8","5"
"2017-08-28 00:00:00","<rust>","3","212","1","1","4","3"
"2015-03-30 00:00:00","<fortran>","-1","2111","2","","6","2"
"2015-11-11 00:00:00","<fortran>","0","211","1","","4","2"
"2016-04-09 00:00:00","<pascal>","-1","49","2","","4","1"
"2015-04-03 00:00:00","<rust>","31","6182","3","4","3","3"
"2015-09-16 00:00:00","<rust>","7","2001","2","","2","2"
"2009-09-05 00:00:00","<perl>","7","3497","7","5","15","2"
"2013-12-16 00:00:00","<perl>","0","526","2","","13","2"
"2010-02-14 00:00:00","<perl>","10","2281","3","1","6","1"
"2014-01-29 00:00:00","<perl>","1","175","5","","4","3"
"2015-11-01 00:00:00","<perl>","-4","40","1","","0","1"
"2014-08-26 00:00:00","<perl>","-6","6643","10","","10","5"
"2014-04-15 00:00:00","<rust>","9","3120","1","1","0","1"
"2010-09-02 00:00:00","<perl>","4","246","5","","3","1"
"2012-08-29 00:00:00","<perl>","0","2028","8","","4","4"
"2016-06-06 00:00:00","<perl>","-10","683","13","1","17","8"
"2013-01-15 00:00:00","<perl>","9","5697","8","2","7","3"
"2014-10-05 00:00:00","<perl>","0","50","2","","1","1"
"2011-08-29 00:00:00","<fortran>","1","2466","1","","1","1"
"2015-08-09 00:00:00","<perl>","2","779","1","","7","1"
"2016-02-15 00:00:00","<rust>","3","994","3","","3","2"
"2016-01-27 00:00:00","<rust>","10","2047","3","","1","2"
"2010-07-19 00:00:00","<perl>","6","2231","2","","0","1"
"2010-07-06 00:00:00","<perl>","1","3221","3","","0","1"
"2016-03-15 00:00:00","<perl>","0","388","4","1","14","3"
"2015-05-19 00:00:00","<perl>","-1","299","5","","6","2"
"2015-05-16 00:00:00","<rust>","63","11056","11","7","5","8"
"2013-07-14 00:00:00","<rust>","3","602","1","","2","1"
"2014-09-05 00:00:00","<rust>","11","3898","7","3","2","4"
"2016-07-12 00:00:00","<rust>","5","371","3","1","8","3"
"2011-12-06 00:00:00","<perl>","4","2681","8","","16","4"
"2014-10-14 00:00:00","<perl>","7","12473","5","","10","3"
"2017-01-27 00:00:00","<perl>","10","631","6","4","3","4"
"2017-03-03 00:00:00","<perl>","-4","128","3","","5","2"
"2013-02-10 00:00:00","<perl>","7","1884","4","","2","3"
"2016-09-19 00:00:00","<rust>","1","64","0","","0","1"
"2017-04-19 00:00:00","<perl>","2","295","6","","5","3"
"2013-03-21 00:00:00","<fortran>","2","1976","1","","8","1"
"2012-04-04 00:00:00","<fortran>","-2","341","2","","2","1"
"2008-08-07 00:00:00","<perl>","20","5573","3","4","0","1"
"2017-11-03 00:00:00","<perl>","-3","134","3","","24","2"
"2016-04-18 00:00:00","<rust>","6","370","2","","2","2"
"2009-11-24 00:00:00","<perl>","1","630","5","0","5","1"
"2012-11-07 00:00:00","<perl>","4","2317","6","1","17","4"
"2014-03-24 00:00:00","<perl>","29","9759","21","3","29","10"
"2015-08-14 00:00:00","<perl>","2","353","3","1","5","3"
"2013-07-25 00:00:00","<fortran>","0","218","1","","2","1"
"2010-08-21 00:00:00","<perl>","19","7594","13","2","6","3"
"2014-09-08 00:00:00","<rust>","2","228","2","","1","2"
"2010-12-06 00:00:00","<perl>","2","6745","9","","7","3"
"2009-03-04 00:00:00","<perl>","16","4369","17","12","2","1"
"2010-07-26 00:00:00","<perl>","6","2950","10","","9","3"
"2017-04-01 00:00:00","<perl>","6","256","6","","8","4"
"2014-12-22 00:00:00","<pascal>","0","64","3","","0","1"
"2014-10-14 00:00:00","<rust>","46","12638","10","12","4","7"
"2011-04-11 00:00:00","<perl>","3","2066","8","","8","4"
"2017-03-21 00:00:00","<perl>","6","244","7","","9","3"
"2010-12-16 00:00:00","<perl>","5","15744","11","2","4","4"
"2013-12-11 00:00:00","<perl>","7","15908","10","","8","5"
"2014-01-25 00:00:00","<perl>","0","212","3","","0","2"
"2015-09-17 00:00:00","<perl>","0","330","8","","11","6"
"2014-11-22 00:00:00","<rust>","7","3676","8","","0","6"
"2017-10-11 00:00:00","<rust>","10","402","4","","8","5"
"2009-05-07 00:00:00","<perl>","1","2436","5","","6","1"
"2013-10-24 00:00:00","<fortran>","1","2486","1","","1","1"
"2015-08-24 00:00:00","<perl>","6","481","8","","11","5"
"2009-10-29 00:00:00","<perl>","9","1683","2","2","5","1"
"2017-05-17 00:00:00","<pascal>","0","55","1","","5","1"
"2013-07-11 00:00:00","<rust>","2","567","1","","0","1"
"2015-06-04 00:00:00","<rust>","13","1156","2","","0","2"
"2015-05-25 00:00:00","<rust>","23","2164","7","3","26","6"
"2016-01-22 00:00:00","<rust>","0","31","0","","3","1"
"2010-11-27 00:00:00","<perl>","1","1839","3","","4","1"
"2014-05-11 00:00:00","<perl>","1","1213","4","1","1","2"
"2012-09-10 00:00:00","<perl>","3","7541","4","0","4","3"
"2016-03-11 00:00:00","<perl>","9","122","5","2","4","2"
"2012-12-03 00:00:00","<perl>","4","765","7","","4","2"
"2017-01-09 00:00:00","<rust>","26","506","2","","5","3"
"2012-10-14 00:00:00","<perl>","7","2827","5","","7","2"
"2014-11-19 00:00:00","<perl>","5","797","14","1","20","7"
"2016-11-03 00:00:00","<rust>","4","1182","3","1","2","2"
"2017-04-21 00:00:00","<rust>","1","1086","3","","0","1"
"2017-05-26 00:00:00","<pascal>","0","42","2","","0","1"
"2016-11-09 00:00:00","<pascal>","0","66","1","","0","1"
"2011-07-18 00:00:00","<perl>","10","4562","6","1","17","4"
"2014-09-16 00:00:00","<fortran>","-1","106","1","","1","1"
"2013-09-04 00:00:00","<perl>","19","26532","14","1","8","5"
"2017-04-18 00:00:00","<rust>","0","127","2","","8","1"
"2012-03-01 00:00:00","<perl>","10","2594","9","2","10","5"
"2011-04-28 00:00:00","<perl>","3","2489","7","","1","2"
"2012-07-31 00:00:00","<perl>","0","4901","10","0","5","4"
"2017-04-07 00:00:00","<perl>","1","236","3","","28","3"
"2016-06-09 00:00:00","<perl>","-2","728","11","3","15","5"
"2010-03-15 00:00:00","<perl>","0","621","2","","3","1"
"2014-12-10 00:00:00","<fortran>","0","107","2","","0","1"
"2014-11-05 00:00:00","<perl>","0","1671","11","","12","5"
"2015-10-12 00:00:00","<perl>","0","167","3","","10","2"
"2015-02-08 00:00:00","<rust>","20","3119","5","7","3","4"
"2016-06-04 00:00:00","<fortran>","0","75","0","","6","1"
"2013-10-01 00:00:00","<fortran>","2","880","1","","0","1"
"2016-11-21 00:00:00","<rust>","7","1605","5","","3","4"
"2013-01-31 00:00:00","<perl>","13","19122","21","5","6","10"
"2016-04-20 00:00:00","<perl>","-1","450","7","","11","4"
"2017-07-04 00:00:00","<rust>","15","432","9","","6","6"
"2013-12-06 00:00:00","<perl>","6","10892","11","1","23","8"
"2015-08-08 00:00:00","<rust>","9","1343","2","2","5","2"
"2014-05-14 00:00:00","<rust>","2","113","1","","0","1"
"2017-09-15 00:00:00","<rust>","3","136","3","","3","2"
"2017-12-19 00:00:00","<rust>","3","192","2","1","5","3"
"2013-02-08 00:00:00","<fortran>","0","314","2","","2","1"
"2014-01-15 00:00:00","<pascal>","0","112","1","1","4","1"
"2011-12-18 00:00:00","<perl>","1","717","7","1","7","3"
"2015-12-10 00:00:00","<fortran>","1","76","1","","7","1"
"2013-04-16 00:00:00","<fortran>","1","98","1","","1","1"
"2016-05-17 00:00:00","<perl>","4","432","7","","12","5"
"2010-02-24 00:00:00","<perl>","9","7895","8","2","3","3"
"2009-06-08 00:00:00","<pascal>","27","23084","11","4","6","1"
"2014-08-08 00:00:00","<rust>","2","889","2","","2","2"
"2015-10-31 00:00:00","<perl>","0","47","1","","2","1"
"2010-09-13 00:00:00","<perl>","0","173","1","","2","1"
"2012-06-01 00:00:00","<perl>","25","1948","5","6","2","3"
"2012-08-16 00:00:00","<perl>","-7","1826","7","","6","4"
"2013-03-13 00:00:00","<perl>","-6","261","5","","17","2"
"2012-01-13 00:00:00","<perl>","2","5373","17","","8","5"
"2017-12-13 00:00:00","<perl>","1","234","3","","8","2"
"2014-03-31 00:00:00","<perl>","4","542","8","1","23","5"
"2016-12-13 00:00:00","<fortran>","0","35","0","","5","1"
"2015-01-21 00:00:00","<rust>","3","4778","2","3","1","2"
"2013-07-24 00:00:00","<fortran>","2","293","1","","1","1"
"2013-06-14 00:00:00","<perl>","-2","4392","18","","15","9"
"2015-02-03 00:00:00","<pascal>","1","88","1","","4","1"
"2010-09-30 00:00:00","<perl>","0","575","3","","2","2"
"2010-09-20 00:00:00","<perl>","9","18564","8","3","5","2"
"2012-07-28 00:00:00","<perl>","1","220","2","","2","1"
"2017-10-05 00:00:00","<rust>","0","33","0","","1","1"
"2014-07-01 00:00:00","<perl>","2","384","7","1","18","5"
"2016-05-22 00:00:00","<rust>","17","6788","4","1","2","4"
"2009-10-06 00:00:00","<perl>","4","17625","8","4","7","1"
"2013-11-08 00:00:00","<perl>","3","1817","3","","10","3"
"2013-10-26 00:00:00","<rust>","17","6538","3","","1","3"
"2015-02-07 00:00:00","<rust>","17","2419","6","2","4","3"
"2014-02-20 00:00:00","<fortran>","2","207","3","","0","2"
"2015-05-14 00:00:00","<perl>","0","698","13","","11","6"
"2017-08-20 00:00:00","<perl>","0","52","1","","1","1"
"2009-06-01 00:00:00","<perl>","5","4410","5","3","1","1"
"2011-07-27 00:00:00","<perl>","9","6246","14","4","14","5"
"2014-07-12 00:00:00","<rust>","8","1638","2","3","3","1"
"2014-07-31 00:00:00","<rust>","3","321","2","","0","1"
"2016-07-09 00:00:00","<rust>","15","2984","1","3","0","1"
"2016-01-17 00:00:00","<rust>","0","105","1","","0","1"
"2016-02-27 00:00:00","<rust>","6","788","5","","13","3"
"2015-09-03 00:00:00","<rust>","17","3925","4","1","1","3"
"2013-03-27 00:00:00","<pascal>","0","154","1","","9","1"
"2017-12-15 00:00:00","<perl>","-1","168","4","","18","3"
"2010-11-17 00:00:00","<pascal>","1","1677","1","","0","1"
"2010-08-26 00:00:00","<perl>","53","105682","30","14","9","8"
"2012-02-15 00:00:00","<fortran>","3","443","3","1","0","1"
"2015-04-23 00:00:00","<rust>","28","2847","2","","4","2"
"2012-12-26 00:00:00","<perl>","4","2371","3","2","2","3"
"2010-08-04 00:00:00","<perl>","28","33933","13","7","9","6"
"2015-10-11 00:00:00","<pascal>","0","106","3","","1","1"
"2015-07-30 00:00:00","<perl>","0","595","10","","22","7"
"2016-03-01 00:00:00","<perl>","1","122","1","","0","1"
"2017-10-22 00:00:00","<rust>","2","140","1","","1","1"
"2017-02-10 00:00:00","<rust>","3","242","3","1","15","3"
"2014-06-27 00:00:00","<rust>","1","648","3","1","0","2"
"2015-01-29 00:00:00","<rust>","26","3087","6","1","3","3"
"2014-11-05 00:00:00","<fortran>","0","122","2","","2","1"
"2011-06-15 00:00:00","<perl>","12","5774","5","2","4","2"
"2015-09-21 00:00:00","<rust>","0","271","2","","0","1"
"2016-07-30 00:00:00","<perl>","0","113","2","","1","1"
"2013-06-13 00:00:00","<fortran>","0","1749","5","","15","4"
"2015-07-20 00:00:00","<perl>","4","2243","8","1","8","4"
"2017-08-01 00:00:00","<perl>","-3","44","1","","6","1"
"2016-08-08 00:00:00","<perl>","3","293","8","","7","5"
"2017-08-11 00:00:00","<perl>","1","262","7","","9","5"
"2016-03-24 00:00:00","<rust>","1","611","0","","6","2"
"2013-11-21 00:00:00","<rust>","2","1712","1","","1","1"
"2015-01-05 00:00:00","<rust>","15","2537","8","1","6","5"
"2015-04-29 00:00:00","<fortran>","0","107","1","","5","1"
"2013-02-17 00:00:00","<perl>","-4","1900","15","0","11","6"
"2016-07-19 00:00:00","<rust>","3","72","1","1","1","1"
"2011-02-11 00:00:00","<perl>","10","671","5","1","2","1"
"2013-05-11 00:00:00","<fortran>","0","496","3","","2","2"
"2011-12-16 00:00:00","<perl>","0","215","1","","1","1"
"2015-05-08 00:00:00","<perl>","1","1419","4","","10","3"
"2015-02-21 00:00:00","<perl>","5","440","3","","1","1"
"2017-01-07 00:00:00","<rust>","2","378","1","","2","2"
"2009-04-22 00:00:00","<perl>","6","13173","2","3","2","1"
"2016-12-22 00:00:00","<fortran>","2","172","0","","19","2"
"2014-04-28 00:00:00","<rust>","11","4805","8","1","9","5"
"2017-12-10 00:00:00","<rust>","4","170","1","","3","3"
"2009-06-21 00:00:00","<perl>","2","303","2","1","1","1"
"2013-05-19 00:00:00","<perl>","2","6290","3","1","0","1"
"2012-11-16 00:00:00","<perl>","-1","1990","6","0","4","3"
"2016-03-31 00:00:00","<rust>","2","482","1","","0","1"
"2016-01-15 00:00:00","<rust>","6","1246","6","","6","4"
"2016-06-22 00:00:00","<rust>","1","283","2","","4","2"
"2013-09-21 00:00:00","<perl>","5","1198","7","","8","5"
"2013-09-02 00:00:00","<perl>","2","578","3","","7","2"
"2016-07-10 00:00:00","<rust>","3","430","4","","0","2"
"2015-10-15 00:00:00","<rust>","6","789","3","","4","2"
"2015-01-28 00:00:00","<perl>","3","871","8","3","16","5"
"2010-12-05 00:00:00","<perl>","2","1306","1","","3","1"
"2013-08-17 00:00:00","<perl>","2","5908","6","1","2","3"
"2017-11-12 00:00:00","<perl>","4","247","5","","10","3"
"2017-12-11 00:00:00","<rust>","3","86","1","","3","1"
"2015-08-28 00:00:00","<rust>","10","3898","9","2","0","5"
"2014-12-10 00:00:00","<rust>","14","2408","1","3","0","1"
"2012-12-04 00:00:00","<fortran>","2","1562","2","2","2","2"
"2010-07-25 00:00:00","<perl>","1","210","1","","0","1"
"2016-04-28 00:00:00","<perl>","-3","171","1","2","22","1"
"2015-04-20 00:00:00","<perl>","-2","148","3","","19","2"
"2015-02-12 00:00:00","<perl>","2","1305","6","1","12","4"
"2014-10-23 00:00:00","<rust>","0","195","1","","0","1"
"2016-08-27 00:00:00","<rust>","20","3953","8","","4","4"
"2016-09-04 00:00:00","<fortran>","-4","91","1","","1","1"
"2017-04-03 00:00:00","<rust>","5","723","6","","2","3"
"2013-01-03 00:00:00","<perl>","-1","9673","6","2","11","4"
"2014-10-02 00:00:00","<perl>","5","5124","8","3","3","3"
"2014-10-13 00:00:00","<fortran>","4","170","2","","1","1"
"2012-10-03 00:00:00","<perl>","3","3523","7","0","12","3"
"2013-11-27 00:00:00","<perl>","14","5068","23","0","16","10"
"2013-09-22 00:00:00","<perl>","1","1093","2","","12","2"
"2014-10-20 00:00:00","<perl>","0","236","6","0","17","3"
"2014-05-14 00:00:00","<perl>","-3","10387","14","2","25","9"
"2010-01-16 00:00:00","<perl>","1","1241","7","2","2","1"
"2008-10-13 00:00:00","<perl>","11","25162","6","3","1","1"
"2015-07-23 00:00:00","<fortran>","2","287","2","","7","1"
"2016-04-16 00:00:00","<rust>","5","446","6","","3","3"
"2013-03-11 00:00:00","<perl>","13","2806","21","2","16","9"
"2011-02-13 00:00:00","<perl>","0","92","1","","0","1"
"2013-12-24 00:00:00","<perl>","0","2997","5","","9","2"
"2012-01-24 00:00:00","<perl>","0","365","7","","8","2"
"2017-05-01 00:00:00","<rust>","4","292","2","1","3","2"
"2017-02-23 00:00:00","<rust>","2","173","3","1","0","2"
"2011-02-14 00:00:00","<perl>","7","1612","8","3","2","2"
"2011-03-27 00:00:00","<perl>","10","14764","7","5","4","3"
