post_date,tags,score_days,favourites_days,answers_days,comments_days,usage_cnt
"2011-10-25 00:00:00","<javascript>","16","1","50","32","20"
"2011-10-25 00:00:00","<php>","5","2","83","66","32"
"2011-10-26 00:00:00","<html>","1","0","13","7","5"
"2011-10-27 00:00:00","<go>","","","2","2","1"
"2011-10-27 00:00:00","<javascript>","7","5","68","94","30"
"2011-10-27 00:00:00","<php>","7","1","48","50","20"
"2011-10-28 00:00:00","<javascript>","20","3","38","44","18"
"2011-10-30 00:00:00","<html>","","","3","2","2"
"2011-10-30 00:00:00","<php>","-4","1","29","26","14"
"2011-10-31 00:00:00","<shell>","0","1","2","4","1"
"2011-11-02 00:00:00","<shell>","","","","","1"
"2011-11-03 00:00:00","<jquery>","10","3","67","45","30"
"2011-11-03 00:00:00","<php>","2","4","53","71","26"
"2011-11-04 00:00:00","<javascript>","2","2","57","67","26"
"2011-11-06 00:00:00","<css>","0","2","10","6","7"
"2011-11-08 00:00:00","<php>","10","2","37","51","20"
"2011-11-09 00:00:00","<css>","2","0","6","6","3"
"2011-11-10 00:00:00","<delphi>","3","1","2","2","2"
"2011-11-10 00:00:00","<javascript>","24","3","57","59","26"
"2011-11-10 00:00:00","<php>","18","4","80","64","31"
"2011-11-11 00:00:00","<html>","","","5","7","3"
"2011-11-12 00:00:00","<delphi>","-1","0","3","3","1"
"2011-11-12 00:00:00","<php>","0","0","32","24","14"
"2011-11-13 00:00:00","<css>","0","0","14","31","6"
"2011-11-14 00:00:00","<javascript>","11","3","34","41","20"
"2011-11-15 00:00:00","<cobol>","","","4","","1"
"2011-11-15 00:00:00","<jquery>","10","1","60","43","28"
"2011-11-16 00:00:00","<css>","7","0","14","16","7"
"2011-11-16 00:00:00","<html>","2","0","8","9","3"
"2011-11-19 00:00:00","<jquery>","10","0","21","7","10"
"2011-11-20 00:00:00","<html>","","","2","2","1"
"2011-11-21 00:00:00","<css>","12","0","10","12","6"
"2011-11-21 00:00:00","<delphi>","9","2","5","12","3"
"2011-11-22 00:00:00","<jquery>","14","3","52","36","27"
"2011-11-23 00:00:00","<html>","2","0","14","1","4"
"2011-11-24 00:00:00","<cobol>","","","1","2","1"
"2011-11-24 00:00:00","<html>","8","3","7","6","3"
"2011-11-24 00:00:00","<php>","10","6","49","63","20"
"2011-11-24 00:00:00","<shell>","2","0","2","","1"
"2011-11-25 00:00:00","<php>","-4","1","37","35","15"
"2010-10-16 00:00:00","<html>","1","0","2","2","2"
"2010-10-16 00:00:00","<jquery>","17","1","31","6","12"
"2010-10-18 00:00:00","<javascript>","14","3","23","12","14"
"2010-10-22 00:00:00","<jquery>","12","2","34","11","16"
"2010-10-23 00:00:00","<html>","1","0","4","","1"
"2010-10-24 00:00:00","<php>","1","0","6","1","2"
"2010-10-25 00:00:00","<delphi>","0","1","2","6","1"
"2010-10-26 00:00:00","<delphi>","1","0","2","","1"
"2010-10-26 00:00:00","<php>","6","0","39","19","11"
"2010-10-27 00:00:00","<javascript>","8","2","20","12","8"
"2010-10-28 00:00:00","<jquery>","15","3","24","21","16"
"2010-10-28 00:00:00","<shell>","","","2","3","1"
"2010-10-29 00:00:00","<javascript>","29","2","20","5","10"
"2010-10-30 00:00:00","<javascript>","0","1","5","5","4"
"2010-11-01 00:00:00","<html>","","","2","","1"
"2010-11-01 00:00:00","<jquery>","10","1","44","12","20"
"2010-11-01 00:00:00","<vba>","4","0","3","","1"
"2010-11-02 00:00:00","<html>","1","0","2","","1"
"2010-11-02 00:00:00","<javascript>","13","1","40","22","17"
"2010-11-03 00:00:00","<css>","3","1","12","15","7"
"2010-11-03 00:00:00","<html>","2","0","1","2","1"
"2010-11-05 00:00:00","<css>","5","1","24","10","6"
"2010-11-05 00:00:00","<delphi>","1","0","2","","1"
"2010-11-06 00:00:00","<html>","","","2","3","2"
"2010-11-07 00:00:00","<javascript>","12","2","16","23","9"
"2010-11-08 00:00:00","<html>","2","0","4","","2"
"2010-11-08 00:00:00","<javascript>","14","2","32","13","12"
"2010-11-08 00:00:00","<jquery>","12","0","50","13","20"
"2010-11-10 00:00:00","<css>","10","3","19","10","7"
"2010-11-11 00:00:00","<css>","2","0","3","3","2"
"2010-11-11 00:00:00","<php>","8","0","56","53","18"
"2010-11-12 00:00:00","<php>","4","0","33","22","12"
"2010-11-13 00:00:00","<delphi>","3","3","2","","1"
"2010-11-13 00:00:00","<html>","1","0","12","7","4"
"2010-11-13 00:00:00","<php>","14","0","32","13","12"
"2010-11-14 00:00:00","<css>","2","0","10","4","6"
"2010-11-14 00:00:00","<jquery>","3","0","13","10","7"
"2010-11-15 00:00:00","<css>","3","0","17","2","6"
"2010-11-15 00:00:00","<javascript>","24","5","49","20","17"
"2010-11-15 00:00:00","<vba>","2","0","3","8","1"
"2010-11-16 00:00:00","<html>","5","1","27","6","8"
"2010-11-18 00:00:00","<css>","0","0","11","20","5"
"2010-11-19 00:00:00","<php>","12","1","43","21","16"
"2010-11-20 00:00:00","<delphi>","6","3","9","","3"
"2010-11-21 00:00:00","<php>","10","0","20","14","9"
"2010-11-23 00:00:00","<shell>","1","0","5","1","1"
"2010-11-24 00:00:00","<php>","5","0","35","31","15"
"2010-11-24 00:00:00","<shell>","1","0","13","6","3"
"2010-11-28 00:00:00","<delphi>","1","0","2","1","1"
"2010-11-30 00:00:00","<css>","7","3","5","7","3"
"2010-12-01 00:00:00","<vba>","","","2","","1"
"2010-12-03 00:00:00","<cobol>","1","0","2","3","1"
"2010-12-03 00:00:00","<html>","0","0","12","14","5"
"2010-12-04 00:00:00","<css>","1","0","1","","1"
"2010-12-05 00:00:00","<delphi>","-2","0","2","","1"
"2010-12-05 00:00:00","<jquery>","4","3","11","18","5"
"2010-12-05 00:00:00","<php>","4","2","22","7","8"
"2010-12-06 00:00:00","<jquery>","16","1","33","21","16"
"2010-12-08 00:00:00","<delphi>","4","0","2","","1"
"2010-12-08 00:00:00","<javascript>","9","0","46","29","15"
"2010-12-09 00:00:00","<delphi>","8","2","4","","3"
"2010-12-09 00:00:00","<html>","2","0","15","13","6"
"2010-12-13 00:00:00","<delphi>","2","0","2","","1"
"2010-12-13 00:00:00","<php>","13","4","54","46","22"
"2010-12-14 00:00:00","<jquery>","16","3","26","12","14"
"2010-12-15 00:00:00","<html>","33","7","9","4","2"
"2010-12-16 00:00:00","<javascript>","9","2","32","12","14"
"2010-12-17 00:00:00","<javascript>","4","2","48","22","15"
"2010-12-18 00:00:00","<javascript>","3","0","13","19","5"
"2010-12-20 00:00:00","<cobol>","3","0","5","1","1"
"2010-12-23 00:00:00","<html>","1","0","6","7","2"
"2010-12-24 00:00:00","<delphi>","1","0","2","2","1"
"2010-12-26 00:00:00","<delphi>","-1","0","1","3","1"
"2010-12-27 00:00:00","<javascript>","4","2","32","20","13"
"2010-12-27 00:00:00","<jquery>","12","1","27","21","10"
"2010-12-28 00:00:00","<jquery>","11","4","32","12","17"
"2010-12-29 00:00:00","<php>","11","4","60","36","19"
"2011-01-02 00:00:00","<html>","","","6","2","2"
"2011-01-04 00:00:00","<jquery>","6","1","29","14","10"
"2011-01-04 00:00:00","<php>","4","0","72","50","27"
"2011-01-06 00:00:00","<jquery>","13","3","68","60","28"
"2011-01-06 00:00:00","<php>","1","4","70","42","26"
"2011-01-10 00:00:00","<delphi>","0","1","","10","1"
"2011-01-10 00:00:00","<javascript>","22","8","37","9","13"
"2011-01-11 00:00:00","<javascript>","13","0","38","31","15"
"2011-01-11 00:00:00","<jquery>","18","5","47","20","26"
"2011-01-12 00:00:00","<html>","-3","0","8","3","4"
"2011-01-13 00:00:00","<css>","1","0","5","6","3"
"2011-01-14 00:00:00","<delphi>","1","0","3","15","1"
"2011-01-16 00:00:00","<css>","0","1","3","3","2"
"2011-01-19 00:00:00","<cobol>","","","3","1","1"
"2011-01-19 00:00:00","<css>","","","7","11","6"
"2011-01-19 00:00:00","<html>","3","0","11","3","4"
"2011-01-20 00:00:00","<css>","3","1","6","7","3"
"2011-01-20 00:00:00","<php>","13","5","53","39","19"
"2011-01-23 00:00:00","<css>","2","0","4","1","2"
"2011-01-23 00:00:00","<jquery>","8","0","34","15","11"
"2011-01-24 00:00:00","<javascript>","11","1","26","6","13"
"2011-01-25 00:00:00","<delphi>","2","1","3","3","2"
"2011-01-25 00:00:00","<go>","2","0","1","","1"
"2011-01-26 00:00:00","<html>","-2","1","10","8","4"
"2011-01-26 00:00:00","<jquery>","8","0","50","24","23"
"2011-01-28 00:00:00","<css>","7","0","15","5","5"
"2010-11-21 00:00:00","<css>","3","0","4","2","2"
"2010-11-21 00:00:00","<jquery>","12","1","19","11","9"
"2010-11-22 00:00:00","<jquery>","7","0","38","28","15"
"2010-11-23 00:00:00","<javascript>","7","4","42","15","13"
"2010-11-23 00:00:00","<jquery>","18","3","38","20","15"
"2010-11-25 00:00:00","<html>","","","3","5","2"
"2010-11-26 00:00:00","<delphi>","9","3","6","8","3"
"2010-11-28 00:00:00","<html>","1","0","6","8","4"
"2010-11-28 00:00:00","<javascript>","6","1","12","5","5"
"2010-11-28 00:00:00","<php>","11","3","32","28","15"
"2010-11-29 00:00:00","<html>","1","0","7","2","2"
"2010-11-29 00:00:00","<php>","9","0","49","19","21"
"2010-11-30 00:00:00","<delphi>","1","0","2","3","1"
"2010-11-30 00:00:00","<html>","4","0","13","4","4"
"2010-12-01 00:00:00","<delphi>","5","0","2","2","2"
"2010-12-01 00:00:00","<php>","14","2","57","47","19"
"2010-12-02 00:00:00","<shell>","1","0","2","3","1"
"2010-12-05 00:00:00","<html>","3","1","8","2","3"
"2010-12-06 00:00:00","<css>","4","0","3","","2"
"2010-12-07 00:00:00","<html>","","","3","1","1"
"2010-12-07 00:00:00","<php>","5","0","40","34","15"
"2010-12-08 00:00:00","<css>","","","1","","1"
"2010-12-08 00:00:00","<html>","4","0","5","4","2"
"2010-12-09 00:00:00","<css>","8","2","16","19","7"
"2010-12-10 00:00:00","<javascript>","15","2","40","22","20"
"2010-12-10 00:00:00","<shell>","","","3","2","1"
"2010-12-11 00:00:00","<css>","","","3","6","2"
"2010-12-11 00:00:00","<html>","2","1","6","","3"
"2010-12-11 00:00:00","<php>","4","0","36","16","14"
"2010-12-12 00:00:00","<delphi>","2","1","2","","1"
"2010-12-13 00:00:00","<css>","4","0","5","10","3"
"2010-12-14 00:00:00","<html>","","","1","2","1"
"2010-12-17 00:00:00","<jquery>","18","3","53","39","23"
"2010-12-18 00:00:00","<delphi>","1","1","10","3","2"
"2010-12-21 00:00:00","<php>","15","3","62","22","18"
"2010-12-22 00:00:00","<delphi>","6","1","14","11","4"
"2010-12-22 00:00:00","<javascript>","25","0","39","21","15"
"2010-12-23 00:00:00","<css>","5","2","11","10","5"
"2010-12-24 00:00:00","<javascript>","4","0","15","6","9"
"2010-12-24 00:00:00","<php>","8","3","54","48","24"
"2010-12-26 00:00:00","<javascript>","3","0","18","12","7"
"2010-12-28 00:00:00","<css>","1","0","5","4","2"
"2010-12-30 00:00:00","<php>","20","3","50","27","21"
"2010-12-31 00:00:00","<jquery>","6","1","19","11","9"
"2011-01-02 00:00:00","<jquery>","8","0","29","9","12"
"2011-01-03 00:00:00","<html>","","","8","4","4"
"2011-01-03 00:00:00","<javascript>","10","0","47","16","15"
"2011-01-07 00:00:00","<css>","5","0","11","3","4"
"2011-01-08 00:00:00","<css>","5","0","13","4","6"
"2011-01-08 00:00:00","<php>","9","1","40","15","14"
"2011-01-12 00:00:00","<delphi>","1","0","1","4","1"
"2011-01-12 00:00:00","<jquery>","14","2","65","26","30"
"2011-01-13 00:00:00","<html>","6","0","14","7","5"
"2011-01-14 00:00:00","<css>","3","0","18","14","8"
"2011-01-16 00:00:00","<javascript>","2","0","6","5","3"
"2011-01-16 00:00:00","<php>","9","1","69","63","25"
"2011-01-17 00:00:00","<css>","5","1","16","3","7"
"2011-01-18 00:00:00","<delphi>","11","5","4","9","2"
"2011-01-19 00:00:00","<javascript>","9","2","35","21","15"
"2011-01-22 00:00:00","<html>","","","4","3","2"
"2011-01-23 00:00:00","<html>","3","1","12","4","4"
"2011-01-23 00:00:00","<php>","3","0","28","31","14"
"2011-01-25 00:00:00","<javascript>","8","0","31","36","13"
"2011-01-27 00:00:00","<html>","4","0","12","4","4"
"2011-01-28 00:00:00","<html>","","","1","1","1"
"2011-01-29 00:00:00","<delphi>","5","3","2","","1"
"2011-01-30 00:00:00","<delphi>","1","0","2","30","1"
"2011-01-30 00:00:00","<javascript>","3","1","15","7","7"
"2011-01-31 00:00:00","<css>","3","1","7","5","3"
"2011-01-31 00:00:00","<html>","1","1","14","11","6"
"2011-01-31 00:00:00","<javascript>","4","3","46","42","14"
"2011-02-02 00:00:00","<css>","0","1","19","12","9"
"2011-02-02 00:00:00","<delphi>","2","0","2","1","1"
"2011-02-02 00:00:00","<jquery>","1","0","58","26","23"
"2011-02-03 00:00:00","<delphi>","1","0","3","","1"
"2011-02-03 00:00:00","<php>","19","2","62","43","21"
"2011-02-04 00:00:00","<delphi>","3","2","7","","1"
"2011-02-04 00:00:00","<jquery>","18","3","45","20","20"
"2011-02-05 00:00:00","<javascript>","5","1","11","10","4"
"2011-02-06 00:00:00","<javascript>","14","3","28","18","12"
"2011-02-06 00:00:00","<shell>","0","0","1","2","1"
"2011-02-07 00:00:00","<php>","21","6","76","62","29"
"2011-02-08 00:00:00","<go>","3","0","3","","1"
"2011-02-09 00:00:00","<delphi>","2","2","2","4","1"
"2011-02-10 00:00:00","<javascript>","4","1","24","14","13"
"2011-02-11 00:00:00","<delphi>","7","4","14","10","3"
"2011-02-13 00:00:00","<jquery>","4","0","21","10","10"
"2011-02-15 00:00:00","<css>","","","5","","1"
"2011-02-15 00:00:00","<html>","","","3","1","2"
"2011-02-16 00:00:00","<shell>","1","0","2","1","1"
"2011-02-19 00:00:00","<html>","0","1","3","6","2"
"2011-02-20 00:00:00","<php>","10","3","79","37","25"
"2011-02-22 00:00:00","<delphi>","1","0","3","","1"
"2011-02-22 00:00:00","<html>","1","0","2","2","2"
"2011-02-23 00:00:00","<css>","4","0","19","11","7"
"2011-02-24 00:00:00","<cobol>","1","0","1","2","1"
"2011-02-24 00:00:00","<css>","2","0","15","12","7"
"2011-02-24 00:00:00","<delphi>","5","1","2","4","1"
"2011-02-24 00:00:00","<html>","1","1","15","2","5"
"2011-02-24 00:00:00","<javascript>","18","4","63","63","23"
"2011-02-25 00:00:00","<javascript>","12","1","49","33","20"
"2011-02-25 00:00:00","<php>","6","2","56","41","19"
"2011-02-26 00:00:00","<delphi>","1","0","4","3","2"
"2010-10-19 00:00:00","<vba>","","","1","","1"
"2010-10-21 00:00:00","<cobol>","11","0","2","","1"
"2010-10-21 00:00:00","<javascript>","12","3","36","48","15"
"2010-10-22 00:00:00","<html>","3","0","8","8","3"
"2010-10-22 00:00:00","<php>","4","0","31","19","12"
"2010-10-23 00:00:00","<delphi>","3","1","1","","1"
"2010-10-24 00:00:00","<jquery>","10","1","33","17","16"
"2010-10-25 00:00:00","<html>","","","9","4","3"
"2010-10-25 00:00:00","<php>","1","0","23","23","6"
"2010-10-26 00:00:00","<css>","9","1","24","12","8"
"2010-10-26 00:00:00","<javascript>","25","6","40","22","19"
"2010-10-26 00:00:00","<jquery>","15","5","27","23","15"
"2010-10-28 00:00:00","<delphi>","4","2","4","","2"
"2010-10-29 00:00:00","<css>","1","0","13","4","4"
"2010-10-30 00:00:00","<html>","1","0","5","2","3"
"2010-10-30 00:00:00","<jquery>","3","0","12","3","6"
"2010-11-01 00:00:00","<cobol>","","","4","3","1"
"2010-11-01 00:00:00","<javascript>","18","3","42","19","18"
"2010-11-01 00:00:00","<php>","8","4","61","21","21"
"2010-11-02 00:00:00","<css>","3","1","13","3","5"
"2010-11-02 00:00:00","<jquery>","13","3","40","18","19"
"2010-11-04 00:00:00","<html>","3","0","13","7","5"
"2010-11-06 00:00:00","<javascript>","5","0","9","17","4"
"2010-11-07 00:00:00","<delphi>","0","1","2","9","1"
"2010-11-09 00:00:00","<css>","","","6","1","4"
"2010-11-09 00:00:00","<vba>","","","2","","1"
"2010-11-10 00:00:00","<delphi>","2","1","7","9","2"
"2010-11-10 00:00:00","<shell>","","","1","","1"
"2010-11-12 00:00:00","<javascript>","16","0","55","17","16"
"2010-11-13 00:00:00","<css>","1","0","8","3","4"
"2010-11-13 00:00:00","<jquery>","11","1","24","5","12"
"2010-11-14 00:00:00","<delphi>","-1","0","1","5","1"
"2010-11-14 00:00:00","<html>","1","0","3","1","1"
"2010-11-14 00:00:00","<javascript>","5","2","17","15","7"
"2010-11-15 00:00:00","<jquery>","23","1","60","34","21"
"2010-11-15 00:00:00","<php>","5","0","48","25","16"
"2010-11-17 00:00:00","<html>","8","1","19","7","6"
"2010-11-19 00:00:00","<javascript>","30","3","59","30","19"
"2010-11-19 00:00:00","<shell>","","","2","1","1"
"2010-11-20 00:00:00","<css>","3","1","15","12","5"
"2010-11-22 00:00:00","<delphi>","12","1","12","8","5"
"2010-11-23 00:00:00","<html>","1","0","2","","1"
"2010-11-24 00:00:00","<css>","1","1","8","9","5"
"2010-11-25 00:00:00","<php>","12","4","55","46","22"
"2010-11-26 00:00:00","<php>","19","2","50","21","17"
"2010-11-27 00:00:00","<css>","6","2","6","3","3"
"2010-11-27 00:00:00","<javascript>","10","2","17","8","6"
"2010-11-30 00:00:00","<php>","5","1","61","29","22"
"2010-12-01 00:00:00","<css>","2","0","3","3","2"
"2010-12-02 00:00:00","<html>","6","1","13","4","6"
"2010-12-02 00:00:00","<jquery>","31","4","85","43","38"
"2010-12-03 00:00:00","<css>","2","0","6","3","3"
"2010-12-03 00:00:00","<jquery>","14","0","39","10","19"
"2010-12-04 00:00:00","<html>","3","0","11","8","3"
"2010-12-04 00:00:00","<php>","4","1","26","20","12"
"2010-12-07 00:00:00","<css>","7","3","35","17","12"
"2010-12-07 00:00:00","<jquery>","18","1","46","21","19"
"2010-12-10 00:00:00","<html>","2","0","9","","4"
"2010-12-10 00:00:00","<jquery>","13","1","53","22","26"
"2010-12-10 00:00:00","<php>","7","1","45","25","19"
"2010-12-11 00:00:00","<javascript>","13","1","28","18","10"
"2010-12-13 00:00:00","<javascript>","15","6","52","22","20"
"2010-12-14 00:00:00","<css>","2","1","15","9","8"
"2010-12-14 00:00:00","<javascript>","5","0","36","15","15"
"2010-12-15 00:00:00","<javascript>","7","0","36","37","18"
"2010-12-15 00:00:00","<php>","5","0","48","13","18"
"2010-12-17 00:00:00","<css>","2","0","12","7","6"
"2010-12-19 00:00:00","<javascript>","0","0","7","6","3"
"2010-12-19 00:00:00","<jquery>","5","1","16","7","9"
"2010-12-20 00:00:00","<html>","5","2","5","2","1"
"2010-12-20 00:00:00","<jquery>","26","3","48","39","27"
"2010-12-21 00:00:00","<jquery>","14","2","56","39","28"
"2010-12-22 00:00:00","<html>","0","1","7","14","3"
"2010-12-23 00:00:00","<javascript>","14","0","44","9","13"
"2010-12-23 00:00:00","<jquery>","13","2","37","7","13"
"2010-12-24 00:00:00","<go>","3","1","1","2","1"
"2010-12-24 00:00:00","<html>","","","8","4","2"
"2010-12-25 00:00:00","<javascript>","7","1","14","11","6"
"2010-12-26 00:00:00","<php>","5","0","13","20","6"
"2010-12-28 00:00:00","<php>","13","3","50","17","22"
"2010-12-29 00:00:00","<css>","","","3","7","2"
"2010-12-29 00:00:00","<html>","1","0","8","5","3"
"2010-12-29 00:00:00","<shell>","","","4","1","1"
"2010-12-30 00:00:00","<delphi>","","","2","8","1"
"2010-12-31 00:00:00","<delphi>","2","1","1","7","1"
"2011-01-01 00:00:00","<javascript>","-2","0","7","23","3"
"2011-01-02 00:00:00","<php>","5","3","38","17","12"
"2011-01-05 00:00:00","<delphi>","5","1","6","5","2"
"2011-01-05 00:00:00","<jquery>","12","3","48","16","25"
"2011-01-06 00:00:00","<css>","","","16","10","6"
"2011-01-06 00:00:00","<html>","0","0","9","5","4"
"2011-01-07 00:00:00","<javascript>","23","2","46","29","21"
"2011-01-07 00:00:00","<php>","8","1","34","20","16"
"2011-01-09 00:00:00","<jquery>","6","4","17","8","8"
"2011-01-09 00:00:00","<php>","13","0","74","40","27"
"2011-01-10 00:00:00","<php>","7","0","45","43","16"
"2011-01-10 00:00:00","<shell>","-1","0","2","","1"
"2011-01-12 00:00:00","<css>","8","1","12","2","4"
"2011-01-15 00:00:00","<delphi>","1","1","6","5","1"
"2011-01-17 00:00:00","<html>","4","0","9","2","3"
"2011-01-17 00:00:00","<php>","3","2","69","71","29"
"2011-01-21 00:00:00","<jquery>","13","0","40","20","15"
"2011-01-22 00:00:00","<jquery>","4","0","21","14","8"
"2010-11-08 00:00:00","<shell>","","","1","","1"
"2010-11-09 00:00:00","<delphi>","3","2","6","2","3"
"2010-11-09 00:00:00","<jquery>","5","2","35","40","19"
"2010-11-09 00:00:00","<php>","1","0","28","41","14"
"2010-11-10 00:00:00","<php>","10","1","43","48","21"
"2010-11-15 00:00:00","<delphi>","1","1","3","2","1"
"2010-11-16 00:00:00","<css>","1","0","3","4","2"
"2010-11-18 00:00:00","<delphi>","1","0","5","7","3"
"2010-11-18 00:00:00","<jquery>","24","2","49","15","23"
"2010-11-19 00:00:00","<delphi>","8","1","7","3","4"
"2010-11-19 00:00:00","<jquery>","7","2","39","11","15"
"2010-11-21 00:00:00","<javascript>","0","0","13","12","7"
"2010-11-23 00:00:00","<css>","4","1","12","6","6"
"2010-11-23 00:00:00","<delphi>","-1","0","4","2","2"
"2010-11-25 00:00:00","<go>","4","1","1","","1"
"2010-11-25 00:00:00","<javascript>","17","2","61","31","22"
"2010-11-26 00:00:00","<html>","1","1","7","3","3"
"2010-11-26 00:00:00","<jquery>","13","1","61","23","26"
"2010-11-27 00:00:00","<delphi>","4","0","8","7","2"
"2010-11-27 00:00:00","<php>","4","1","16","15","8"
"2010-11-29 00:00:00","<delphi>","19","4","16","20","4"
"2010-12-02 00:00:00","<css>","","","9","8","5"
"2010-12-02 00:00:00","<go>","","","","","1"
"2010-12-02 00:00:00","<javascript>","6","1","36","19","15"
"2010-12-02 00:00:00","<php>","7","1","64","43","26"
"2010-12-04 00:00:00","<javascript>","2","1","16","2","6"
"2010-12-05 00:00:00","<css>","3","0","4","9","3"
"2010-12-06 00:00:00","<html>","","","2","1","1"
"2010-12-11 00:00:00","<delphi>","2","0","1","1","1"
"2010-12-12 00:00:00","<html>","","","3","","1"
"2010-12-12 00:00:00","<javascript>","4","0","9","11","5"
"2010-12-12 00:00:00","<jquery>","5","0","16","11","8"
"2010-12-12 00:00:00","<php>","7","1","32","25","12"
"2010-12-16 00:00:00","<css>","8","1","18","6","6"
"2010-12-16 00:00:00","<jquery>","18","3","36","47","19"
"2010-12-16 00:00:00","<php>","10","8","42","38","19"
"2010-12-17 00:00:00","<php>","1","0","20","24","11"
"2010-12-18 00:00:00","<css>","","","2","","1"
"2010-12-18 00:00:00","<html>","4","0","5","","2"
"2010-12-20 00:00:00","<php>","6","2","32","20","16"
"2010-12-21 00:00:00","<html>","1","0","6","2","2"
"2010-12-22 00:00:00","<jquery>","12","2","36","22","22"
"2010-12-23 00:00:00","<delphi>","3","0","5","6","2"
"2010-12-23 00:00:00","<php>","6","1","42","35","18"
"2010-12-24 00:00:00","<css>","0","1","3","3","1"
"2010-12-24 00:00:00","<jquery>","6","0","20","9","9"
"2010-12-26 00:00:00","<vba>","","","1","1","1"
"2010-12-27 00:00:00","<css>","","","2","10","1"
"2010-12-27 00:00:00","<delphi>","10","0","3","7","1"
"2010-12-27 00:00:00","<php>","4","5","37","40","14"
"2011-01-01 00:00:00","<html>","4","0","7","7","3"
"2011-01-01 00:00:00","<php>","4","1","22","39","9"
"2011-01-02 00:00:00","<css>","","","1","","1"
"2011-01-03 00:00:00","<delphi>","4","2","1","","1"
"2011-01-03 00:00:00","<jquery>","16","5","22","6","10"
"2011-01-03 00:00:00","<shell>","","","3","1","1"
"2011-01-05 00:00:00","<html>","1","1","7","5","2"
"2011-01-06 00:00:00","<javascript>","2","2","44","31","17"
"2011-01-07 00:00:00","<jquery>","8","1","44","13","15"
"2011-01-10 00:00:00","<css>","4","0","12","4","6"
"2011-01-11 00:00:00","<shell>","1","0","2","","1"
"2011-01-13 00:00:00","<javascript>","5","2","41","12","16"
"2011-01-13 00:00:00","<php>","15","1","92","62","30"
"2011-01-14 00:00:00","<html>","0","1","3","","2"
"2011-01-14 00:00:00","<jquery>","13","3","44","19","23"
"2011-01-15 00:00:00","<css>","6","1","17","6","7"
"2011-01-15 00:00:00","<javascript>","2","2","16","4","6"
"2011-01-15 00:00:00","<jquery>","9","1","47","17","21"
"2011-01-15 00:00:00","<php>","10","1","63","44","17"
"2011-01-16 00:00:00","<delphi>","0","1","2","15","1"
"2011-01-17 00:00:00","<javascript>","10","0","30","27","15"
"2011-01-18 00:00:00","<html>","2","0","14","13","6"
"2011-01-18 00:00:00","<php>","11","5","58","47","24"
"2011-01-20 00:00:00","<html>","2","0","9","8","4"
"2011-01-21 00:00:00","<html>","","","1","3","1"
"2011-01-21 00:00:00","<php>","3","2","51","32","19"
"2011-01-24 00:00:00","<jquery>","25","4","69","29","27"
"2011-01-25 00:00:00","<jquery>","12","4","57","25","24"
"2011-01-26 00:00:00","<javascript>","12","3","26","23","12"
"2011-01-26 00:00:00","<php>","3","1","35","32","13"
"2011-01-27 00:00:00","<cobol>","3","0","4","","2"
"2011-01-27 00:00:00","<delphi>","2","1","12","18","4"
"2011-01-27 00:00:00","<jquery>","12","2","67","26","27"
"2011-01-29 00:00:00","<css>","1","0","8","1","2"
"2011-01-29 00:00:00","<javascript>","2","2","5","1","3"
"2011-01-29 00:00:00","<php>","25","6","61","30","19"
"2011-01-30 00:00:00","<css>","2","0","6","11","3"
"2011-01-31 00:00:00","<delphi>","3","0","6","12","2"
"2011-02-01 00:00:00","<html>","3","0","7","9","3"
"2011-02-02 00:00:00","<php>","9","3","60","51","22"
"2011-02-03 00:00:00","<javascript>","12","3","32","30","17"
"2011-02-05 00:00:00","<css>","8","1","16","22","5"
"2011-02-05 00:00:00","<jquery>","3","1","20","12","8"
"2011-02-06 00:00:00","<jquery>","1","0","13","14","7"
"2011-02-07 00:00:00","<javascript>","14","2","35","17","15"
"2011-02-09 00:00:00","<php>","14","0","66","51","27"
"2011-02-12 00:00:00","<jquery>","7","1","36","20","20"
"2011-02-14 00:00:00","<delphi>","6","2","5","7","3"
"2011-02-16 00:00:00","<delphi>","1","1","2","11","2"
"2011-02-16 00:00:00","<javascript>","15","4","46","51","20"
"2011-02-17 00:00:00","<php>","8","3","66","65","24"
"2011-02-18 00:00:00","<delphi>","10","0","3","5","2"
"2011-02-18 00:00:00","<html>","2","0","12","5","4"
"2011-02-21 00:00:00","<css>","","","7","","4"
"2011-11-27 00:00:00","<jquery>","4","0","15","19","8"
"2011-11-29 00:00:00","<shell>","1","0","6","3","1"
"2011-12-04 00:00:00","<html>","2","0","5","7","2"
"2011-12-06 00:00:00","<go>","1","1","5","2","2"
"2011-12-07 00:00:00","<delphi>","19","4","11","6","4"
"2011-12-07 00:00:00","<jquery>","20","9","82","75","38"
"2011-12-08 00:00:00","<delphi>","2","0","1","4","1"
"2011-12-08 00:00:00","<jquery>","21","0","53","55","24"
"2011-12-13 00:00:00","<html>","1","1","10","5","4"
"2011-12-14 00:00:00","<delphi>","-1","0","3","7","1"
"2011-12-14 00:00:00","<javascript>","20","2","36","20","14"
"2011-12-14 00:00:00","<php>","6","2","62","60","22"
"2011-12-15 00:00:00","<delphi>","1","0","2","1","1"
"2011-12-15 00:00:00","<php>","13","0","63","57","32"
"2011-12-18 00:00:00","<html>","1","0","2","5","1"
"2011-12-19 00:00:00","<css>","2","0","16","9","6"
"2011-12-19 00:00:00","<php>","3","2","78","83","33"
